Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
17-Mar-17,1.2383,1.2401,1.2434,1.2511
20-Mar-17,1.2379,1.2396,1.243,1.2506
21-Mar-17,1.2491,1.2509,1.2543,1.2617
22-Mar-17,1.2488,1.2507,1.2539,1.2614
23-Mar-17,1.2538,1.2556,1.2589,1.2663
24-Mar-17,1.2502,1.252,1.2551,1.2624
27-Mar-17,1.2581,1.2598,1.2629,1.2703
28-Mar-17,1.2547,1.2565,1.2595,1.2665
29-Mar-17,1.2421,1.244,1.247,1.2541
30-Mar-17,1.2498,1.2517,1.2548,1.2621
31-Mar-17,1.2516,1.2535,1.2566,1.264
3-Apr-17,1.2492,1.2512,1.2543,1.2616
4-Apr-17,1.2458,1.2477,1.2509,1.2582
5-Apr-17,1.2487,1.2506,1.2539,1.2614
6-Apr-17,1.2505,1.2525,1.2557,1.2631
7-Apr-17,1.2402,1.2422,1.2455,1.2529
10-Apr-17,1.2436,1.2458,1.2491,1.2567
11-Apr-17,1.2499,1.252,1.2554,1.2628
12-Apr-17,1.252,1.2541,1.2575,1.265
13-Apr-17,1.2528,1.2549,1.2583,1.2658
18-Apr-17,1.2776,1.2797,1.283,1.2903
19-Apr-17,1.2822,1.2842,1.2876,1.2949
20-Apr-17,1.2851,1.2872,1.2905,1.2979
21-Apr-17,1.2787,1.2808,1.2841,1.2914
24-Apr-17,1.2787,1.2809,1.2843,1.2919
25-Apr-17,1.284,1.2861,1.2896,1.2973
26-Apr-17,1.2869,1.2892,1.2927,1.3006
27-Apr-17,1.2906,1.2929,1.2964,1.3042
28-Apr-17,1.295,1.2972,1.3009,1.3087
2-May-17,1.2932,1.2955,1.2992,1.3068
3-May-17,1.2907,1.2931,1.2967,1.3046
4-May-17,1.2926,1.2949,1.2985,1.3065
5-May-17,1.2969,1.2992,1.303,1.3109
8-May-17,1.2952,1.2975,1.3012,1.3091
9-May-17,1.2962,1.2986,1.3024,1.3102
10-May-17,1.296,1.2985,1.3021,1.31
11-May-17,1.2887,1.2911,1.2948,1.3029
12-May-17,1.2901,1.2925,1.2962,1.3039
15-May-17,1.293,1.2953,1.299,1.3067
16-May-17,1.2929,1.2954,1.299,1.3066
17-May-17,1.2983,1.3008,1.3044,1.312
18-May-17,1.301,1.3035,1.3071,1.3147
19-May-17,1.3037,1.3061,1.3099,1.3176
22-May-17,1.3028,1.3052,1.3089,1.3166
23-May-17,1.2992,1.3016,1.3054,1.313
24-May-17,1.2961,1.2987,1.3024,1.3102
25-May-17,1.2959,1.2983,1.302,1.3098
26-May-17,1.2802,1.2827,1.2864,1.2942
30-May-17,1.2876,1.2898,1.2935,1.3014
31-May-17,1.2925,1.2949,1.2986,1.3064
1-Jun-17,1.2916,1.2939,1.2976,1.3055
2-Jun-17,1.2895,1.2918,1.2954,1.3033
5-Jun-17,1.2943,1.2966,1.3003,1.3082
6-Jun-17,1.2909,1.2931,1.2967,1.3045
7-Jun-17,1.2973,1.2997,1.3033,1.3112
8-Jun-17,1.2961,1.2984,1.3021,1.3101
9-Jun-17,1.2755,1.2779,1.2817,1.2898
12-Jun-17,1.2687,1.271,1.2747,1.2829
13-Jun-17,1.2744,1.2767,1.2804,1.2886
14-Jun-17,1.2803,1.2827,1.2863,1.2942
15-Jun-17,1.2775,1.2798,1.2834,1.2911
16-Jun-17,1.2815,1.2838,1.2874,1.2951
19-Jun-17,1.2772,1.2795,1.283,1.2907
20-Jun-17,1.2633,1.2655,1.2691,1.2769
21-Jun-17,1.2678,1.2701,1.2737,1.2809
22-Jun-17,1.2675,1.2698,1.2732,1.2803
23-Jun-17,1.2752,1.2775,1.2808,1.2881
26-Jun-17,1.2753,1.2776,1.281,1.2883
27-Jun-17,1.2793,1.2815,1.285,1.2924
28-Jun-17,1.2956,1.2979,1.3013,1.3085
29-Jun-17,1.3008,1.3032,1.3068,1.3138
30-Jun-17,1.3004,1.3027,1.3063,1.3134
3-Jul-17,1.2951,1.2974,1.301,1.3083
4-Jul-17,1.2942,1.2966,1.3003,1.3076
5-Jul-17,1.2938,1.2964,1.2999,1.3073
6-Jul-17,1.296,1.2985,1.3022,1.3094
7-Jul-17,1.2893,1.2918,1.2954,1.3028
10-Jul-17,1.2876,1.29,1.2937,1.3009
11-Jul-17,1.2858,1.2883,1.2921,1.2993
12-Jul-17,1.2903,1.2929,1.2965,1.3036
13-Jul-17,1.2946,1.2971,1.3008,1.3079
14-Jul-17,1.3099,1.3125,1.3162,1.3233
17-Jul-17,1.3081,1.3105,1.3143,1.3214
18-Jul-17,1.3032,1.3058,1.3098,1.3171
19-Jul-17,1.3057,1.3083,1.3121,1.3196
20-Jul-17,1.3002,1.3028,1.3066,1.3141
21-Jul-17,1.3003,1.3029,1.3068,1.3143
24-Jul-17,1.3062,1.3087,1.3125,1.32
25-Jul-17,1.3065,1.309,1.313,1.3204
26-Jul-17,1.307,1.3097,1.3136,1.3213
27-Jul-17,1.3101,1.3127,1.3167,1.3244
28-Jul-17,1.3133,1.3159,1.3198,1.3275
31-Jul-17,1.3198,1.3223,1.3263,1.3338
1-Aug-17,1.3243,1.3269,1.3309,1.3383
2-Aug-17,1.3237,1.3264,1.3302,1.3377
3-Aug-17,1.3157,1.3184,1.3224,1.3301
4-Aug-17,1.3051,1.3078,1.3118,1.3195
7-Aug-17,1.3037,1.3063,1.3104,1.3182
8-Aug-17,1.2974,1.2999,1.3041,1.3119
9-Aug-17,1.3006,1.3034,1.3074,1.3153
10-Aug-17,1.3003,1.303,1.3071,1.3151
11-Aug-17,1.299,1.3017,1.3059,1.3137
14-Aug-17,1.3001,1.3027,1.3069,1.3148
15-Aug-17,1.2868,1.2894,1.2937,1.3015
16-Aug-17,1.2882,1.2909,1.2951,1.3031
17-Aug-17,1.2904,1.293,1.2971,1.3051
18-Aug-17,1.287,1.2896,1.2937,1.3015
21-Aug-17,1.2918,1.2944,1.2985,1.3063
22-Aug-17,1.2849,1.2874,1.2916,1.2994
23-Aug-17,1.2809,1.2836,1.2876,1.2954
24-Aug-17,1.2811,1.2837,1.2878,1.2956
25-Aug-17,1.289,1.2916,1.2957,1.3036
29-Aug-17,1.2965,1.2991,1.3032,1.3111
30-Aug-17,1.2935,1.2959,1.3,1.3081
31-Aug-17,1.29,1.2924,1.2965,1.3043
1-Sep-17,1.2987,1.3011,1.3052,1.3132
4-Sep-17,1.2971,1.2995,1.3036,1.3116
5-Sep-17,1.3042,1.3065,1.3106,1.3186
6-Sep-17,1.3085,1.3109,1.315,1.3231
7-Sep-17,1.3126,1.315,1.319,1.3269
8-Sep-17,1.3198,1.3222,1.3262,1.334
11-Sep-17,1.3197,1.3221,1.326,1.3338
12-Sep-17,1.3277,1.33,1.3337,1.3411
13-Sep-17,1.3244,1.3267,1.3305,1.338
14-Sep-17,1.3364,1.3386,1.3423,1.3494
15-Sep-17,1.361,1.3632,1.3668,1.3736
18-Sep-17,1.3571,1.3594,1.363,1.3698
19-Sep-17,1.3538,1.356,1.3596,1.3665
20-Sep-17,1.3582,1.3604,1.364,1.371
21-Sep-17,1.3557,1.358,1.3616,1.3687
22-Sep-17,1.3541,1.3564,1.3601,1.3674
25-Sep-17,1.3499,1.3522,1.356,1.3632
26-Sep-17,1.3433,1.3455,1.3493,1.3565
27-Sep-17,1.3402,1.3424,1.3462,1.3534
28-Sep-17,1.3458,1.3483,1.352,1.3589
29-Sep-17,1.343,1.3455,1.3491,1.3562
2-Oct-17,1.3291,1.3316,1.3352,1.3423
3-Oct-17,1.3259,1.3284,1.332,1.3393
4-Oct-17,1.329,1.3317,1.3352,1.3427
5-Oct-17,1.3152,1.3178,1.3215,1.3287
6-Oct-17,1.3071,1.3097,1.3135,1.3209
9-Oct-17,1.3146,1.3171,1.3208,1.3283
10-Oct-17,1.3233,1.3259,1.3296,1.3369
11-Oct-17,1.3203,1.3231,1.3267,1.3341
12-Oct-17,1.3178,1.3205,1.3242,1.3315
13-Oct-17,1.3318,1.3345,1.3382,1.3454
16-Oct-17,1.3296,1.3322,1.3358,1.3431
17-Oct-17,1.3182,1.3209,1.3246,1.3322
18-Oct-17,1.3183,1.3211,1.3248,1.3324
19-Oct-17,1.3216,1.3243,1.328,1.3356
20-Oct-17,1.3202,1.323,1.3267,1.3344
23-Oct-17,1.3198,1.3225,1.3262,1.3338
24-Oct-17,1.3132,1.3159,1.3196,1.3272
25-Oct-17,1.3265,1.3293,1.333,1.3406
26-Oct-17,1.3183,1.321,1.3247,1.3323
27-Oct-17,1.3123,1.3151,1.3188,1.3264
30-Oct-17,1.3206,1.3234,1.3271,1.3347
31-Oct-17,1.3292,1.332,1.3356,1.3433
1-Nov-17,1.3268,1.3297,1.3332,1.3408
2-Nov-17,1.3078,1.3106,1.3144,1.3222
3-Nov-17,1.3077,1.3105,1.3143,1.3224
6-Nov-17,1.3131,1.3159,1.3198,1.3279
7-Nov-17,1.3152,1.318,1.3219,1.3301
8-Nov-17,1.3111,1.3141,1.3178,1.3262
9-Nov-17,1.3128,1.3158,1.3197,1.3278
10-Nov-17,1.323,1.326,1.3299,1.338
13-Nov-17,1.3122,1.3153,1.3192,1.3274
14-Nov-17,1.3129,1.3159,1.3198,1.3281
15-Nov-17,1.3173,1.3205,1.3243,1.3327
16-Nov-17,1.3207,1.3237,1.3277,1.3361
17-Nov-17,1.3218,1.3248,1.3288,1.3371
20-Nov-17,1.3273,1.3304,1.3344,1.3429
21-Nov-17,1.3243,1.3273,1.3313,1.3401
22-Nov-17,1.3296,1.3326,1.3366,1.3454
23-Nov-17,1.3308,1.3339,1.338,1.3465
24-Nov-17,1.3362,1.3393,1.3433,1.352
27-Nov-17,1.3352,1.3382,1.3423,1.351
28-Nov-17,1.3245,1.3275,1.3316,1.3401
29-Nov-17,1.3431,1.3455,1.3496,1.3582
30-Nov-17,1.3549,1.3573,1.3616,1.3702
1-Dec-17,1.3509,1.3533,1.3576,1.3664
4-Dec-17,1.35,1.3523,1.3566,1.3654
5-Dec-17,1.3478,1.3502,1.3545,1.3635
6-Dec-17,1.3403,1.3427,1.347,1.3559
7-Dec-17,1.344,1.3464,1.3507,1.3596
8-Dec-17,1.3398,1.3422,1.3465,1.3555
11-Dec-17,1.3385,1.3408,1.3451,1.3542
12-Dec-17,1.3348,1.3371,1.3415,1.3508
13-Dec-17,1.3393,1.3417,1.3461,1.3552
14-Dec-17,1.3455,1.3479,1.3524,1.3615
15-Dec-17,1.3355,1.338,1.3425,1.3518
18-Dec-17,1.3434,1.3458,1.3503,1.3598
19-Dec-17,1.3378,1.3403,1.3448,1.3544
20-Dec-17,1.3431,1.3455,1.35,1.3595
21-Dec-17,1.3384,1.3407,1.3453,1.3547
22-Dec-17,1.342,1.3444,1.3491,1.3585
27-Dec-17,1.3425,1.3449,1.3495,1.359
28-Dec-17,1.3449,1.3478,1.3522,1.362
29-Dec-17,1.3524,1.3551,1.3596,1.3696
2-Jan-18,1.3593,1.362,1.3667,1.3768
3-Jan-18,1.3527,1.3556,1.3601,1.3705
4-Jan-18,1.3566,1.3595,1.3642,1.3747
5-Jan-18,1.3577,1.3605,1.3653,1.3758
8-Jan-18,1.3595,1.3624,1.367,1.3775
9-Jan-18,1.3539,1.3568,1.3615,1.3719
10-Jan-18,1.3547,1.3576,1.3623,1.3729
11-Jan-18,1.3549,1.3579,1.3627,1.3732
12-Jan-18,1.3703,1.3733,1.3782,1.3889
15-Jan-18,1.3818,1.3847,1.3896,1.4005
16-Jan-18,1.379,1.382,1.387,1.398
17-Jan-18,1.3849,1.388,1.393,1.4044
18-Jan-18,1.3897,1.3929,1.3979,1.409
19-Jan-18,1.386,1.3891,1.3941,1.4052
22-Jan-18,1.3985,1.4016,1.4066,1.4178
23-Jan-18,1.4036,1.4067,1.4117,1.423
24-Jan-18,1.4237,1.427,1.4321,1.4434
25-Jan-18,1.4317,1.4351,1.4402,1.4516
26-Jan-18,1.4196,1.423,1.4281,1.4394
29-Jan-18,1.4078,1.4112,1.4163,1.4276
30-Jan-18,1.4127,1.4162,1.4214,1.4327
31-Jan-18,1.4236,1.4271,1.4324,1.444
1-Feb-18,1.4252,1.429,1.4342,1.4455
2-Feb-18,1.414,1.4177,1.4228,1.4343
5-Feb-18,1.4031,1.4068,1.412,1.4233
6-Feb-18,1.3923,1.3959,1.401,1.4121
7-Feb-18,1.3898,1.3934,1.3987,1.41
8-Feb-18,1.4019,1.4057,1.4109,1.422
9-Feb-18,1.3821,1.386,1.3914,1.4027
12-Feb-18,1.3824,1.3863,1.3917,1.4029
13-Feb-18,1.3896,1.3934,1.3987,1.4099
14-Feb-18,1.3976,1.4014,1.4069,1.4187
15-Feb-18,1.4071,1.411,1.4164,1.4283
16-Feb-18,1.4054,1.4094,1.4149,1.4269
19-Feb-18,1.4008,1.4047,1.4102,1.4221
20-Feb-18,1.402,1.4058,1.4113,1.4234
21-Feb-18,1.3994,1.4033,1.4088,1.421
22-Feb-18,1.3952,1.3991,1.4046,1.4166
23-Feb-18,1.3986,1.4025,1.4078,1.4194
26-Feb-18,1.3957,1.3996,1.405,1.4165
27-Feb-18,1.3904,1.3938,1.3995,1.4111
28-Feb-18,1.3802,1.3836,1.3892,1.401
1-Mar-18,1.3747,1.3781,1.3836,1.3953
2-Mar-18,1.3792,1.3825,1.3879,1.3994
5-Mar-18,1.3872,1.3904,1.3959,1.4074
6-Mar-18,1.3906,1.3939,1.3995,1.4109
7-Mar-18,1.3919,1.3953,1.4008,1.4126
8-Mar-18,1.3854,1.3886,1.3941,1.4058
9-Mar-18,1.3892,1.3925,1.3981,1.4098
12-Mar-18,1.3923,1.3955,1.4011,1.4127
13-Mar-18,1.4012,1.4045,1.4103,1.4218
14-Mar-18,1.3971,1.4005,1.4061,1.4179
15-Mar-18,1.3974,1.4007,1.4064,1.4182
16-Mar-18,1.3943,1.3975,1.4033,1.4152
19-Mar-18,1.4055,1.4087,1.4143,1.4261
20-Mar-18,1.4035,1.4068,1.4126,1.4243
21-Mar-18,1.4083,1.4117,1.4172,1.4291
22-Mar-18,1.412,1.4153,1.4206,1.4321
23-Mar-18,1.4172,1.4205,1.426,1.4376
26-Mar-18,1.4245,1.4277,1.4331,1.4448
27-Mar-18,1.4164,1.4196,1.425,1.4363
28-Mar-18,1.4116,1.4151,1.4204,1.4316
29-Mar-18,1.4051,1.4088,1.4142,1.4255
3-Apr-18,1.4059,1.4094,1.4149,1.4263
4-Apr-18,1.4106,1.4143,1.42,1.4316
5-Apr-18,1.4018,1.4056,1.4111,1.4228
6-Apr-18,1.4102,1.4139,1.4194,1.431
9-Apr-18,1.4147,1.4184,1.424,1.4356
10-Apr-18,1.4192,1.4229,1.4285,1.4403
11-Apr-18,1.4226,1.4263,1.4321,1.444
12-Apr-18,1.4251,1.429,1.4347,1.4466
13-Apr-18,1.4266,1.4305,1.4362,1.4484
16-Apr-18,1.4347,1.4386,1.4443,1.4566
17-Apr-18,1.4329,1.4367,1.4425,1.4551
18-Apr-18,1.4253,1.4292,1.4351,1.4479
19-Apr-18,1.4239,1.4278,1.4336,1.4462
20-Apr-18,1.4043,1.4084,1.4144,1.4271
23-Apr-18,1.3968,1.401,1.4069,1.4197
24-Apr-18,1.3984,1.4024,1.4083,1.421
25-Apr-18,1.3954,1.3995,1.4056,1.4183
26-Apr-18,1.3954,1.3996,1.4056,1.4182
27-Apr-18,1.3814,1.3856,1.3918,1.4046
30-Apr-18,1.3796,1.3838,1.3899,1.4028
1-May-18,1.3616,1.3658,1.372,1.385
2-May-18,1.3617,1.3661,1.3721,1.3852
3-May-18,1.3564,1.3606,1.3667,1.3797
4-May-18,1.3536,1.3576,1.3637,1.3768
8-May-18,1.3536,1.3576,1.3638,1.3766
9-May-18,1.3594,1.3636,1.3695,1.3823
10-May-18,1.3485,1.3526,1.3586,1.3717
11-May-18,1.3571,1.3612,1.3672,1.3802
14-May-18,1.3612,1.3652,1.3711,1.384
15-May-18,1.3514,1.3554,1.3615,1.3745
16-May-18,1.3501,1.3544,1.3603,1.3737
17-May-18,1.3522,1.3562,1.3622,1.3752
18-May-18,1.3493,1.3534,1.3594,1.3721
21-May-18,1.343,1.347,1.3529,1.3658
22-May-18,1.344,1.3481,1.3542,1.367
23-May-18,1.3359,1.3403,1.3463,1.3593
24-May-18,1.3392,1.3433,1.3494,1.3619
25-May-18,1.3335,1.3377,1.3437,1.3565
29-May-18,1.3287,1.3329,1.3389,1.3515
30-May-18,1.3296,1.3335,1.3393,1.3518
31-May-18,1.333,1.3367,1.3425,1.3553
1-Jun-18,1.3352,1.339,1.3448,1.3578
4-Jun-18,1.3353,1.339,1.3448,1.3578
5-Jun-18,1.3363,1.3399,1.3456,1.3586
6-Jun-18,1.345,1.3487,1.3544,1.3673
7-Jun-18,1.3442,1.3479,1.3536,1.3666
8-Jun-18,1.3417,1.3453,1.3511,1.364
11-Jun-18,1.3416,1.3452,1.3511,1.3641
12-Jun-18,1.3374,1.341,1.3468,1.3598
13-Jun-18,1.3388,1.3426,1.3484,1.3614
14-Jun-18,1.3353,1.3389,1.3447,1.3579
15-Jun-18,1.3306,1.3341,1.3399,1.353
18-Jun-18,1.3261,1.3297,1.3355,1.3486
19-Jun-18,1.3194,1.3229,1.3287,1.3416
20-Jun-18,1.3195,1.3231,1.3289,1.3418
21-Jun-18,1.3275,1.331,1.3368,1.3492
22-Jun-18,1.3291,1.3327,1.3384,1.3509
25-Jun-18,1.3288,1.3324,1.338,1.3505
26-Jun-18,1.3254,1.3288,1.3344,1.3469
27-Jun-18,1.3167,1.3201,1.3259,1.3382
28-Jun-18,1.3117,1.3153,1.3213,1.3333
29-Jun-18,1.3222,1.3257,1.3317,1.3434
2-Jul-18,1.3143,1.3178,1.3238,1.3355
3-Jul-18,1.3195,1.3229,1.3289,1.3404
4-Jul-18,1.3227,1.3263,1.332,1.3435
5-Jul-18,1.3242,1.3276,1.3334,1.3447
6-Jul-18,1.3296,1.333,1.3389,1.3504
9-Jul-18,1.328,1.3314,1.3374,1.3491
10-Jul-18,1.3284,1.3319,1.3379,1.3496
11-Jul-18,1.3266,1.3301,1.336,1.3478
12-Jul-18,1.3241,1.3275,1.3334,1.3453
13-Jul-18,1.3219,1.3253,1.3311,1.3428
16-Jul-18,1.325,1.3283,1.3342,1.346
17-Jul-18,1.318,1.3214,1.3274,1.3389
18-Jul-18,1.3068,1.3104,1.3163,1.3283
19-Jul-18,1.3021,1.3055,1.3114,1.3232
20-Jul-18,1.3119,1.3153,1.3211,1.3328
23-Jul-18,1.3132,1.3164,1.3222,1.3338
24-Jul-18,1.3174,1.3208,1.3267,1.3384
25-Jul-18,1.3166,1.3201,1.3259,1.3376
26-Jul-18,1.3167,1.3202,1.326,1.3378
27-Jul-18,1.3145,1.318,1.3239,1.3357
30-Jul-18,1.3164,1.3197,1.3256,1.3375
31-Jul-18,1.3135,1.317,1.323,1.3347
1-Aug-18,1.3139,1.3175,1.3234,1.3354
2-Aug-18,1.3048,1.3083,1.3142,1.326
3-Aug-18,1.3035,1.307,1.313,1.3249
6-Aug-18,1.2957,1.299,1.305,1.3169
7-Aug-18,1.297,1.3005,1.3067,1.3184
8-Aug-18,1.2898,1.2935,1.2994,1.3115
9-Aug-18,1.2885,1.2919,1.298,1.3098
10-Aug-18,1.2792,1.2826,1.2886,1.3004
13-Aug-18,1.2794,1.2827,1.2888,1.3007
14-Aug-18,1.2769,1.2803,1.2865,1.2981
15-Aug-18,1.2684,1.272,1.278,1.2896
16-Aug-18,1.2739,1.2774,1.2834,1.2952
17-Aug-18,1.2756,1.2791,1.2851,1.297
20-Aug-18,1.2775,1.281,1.287,1.2986
21-Aug-18,1.2884,1.2918,1.298,1.3095
22-Aug-18,1.2925,1.2961,1.302,1.3139
23-Aug-18,1.285,1.2885,1.2944,1.3061
24-Aug-18,1.2873,1.2909,1.2967,1.3086
28-Aug-18,1.2899,1.2935,1.2993,1.3114
29-Aug-18,1.3013,1.305,1.3109,1.3229
30-Aug-18,1.302,1.3055,1.3114,1.3234
31-Aug-18,1.301,1.3045,1.3104,1.3224
3-Sep-18,1.2901,1.2936,1.2994,1.3114
4-Sep-18,1.285,1.2883,1.2943,1.3062
5-Sep-18,1.2976,1.3009,1.3069,1.3193
6-Sep-18,1.2964,1.2998,1.3059,1.318
7-Sep-18,1.2968,1.3002,1.3064,1.3191
10-Sep-18,1.3036,1.3071,1.3133,1.3259
11-Sep-18,1.3017,1.3051,1.3113,1.324
12-Sep-18,1.3039,1.3073,1.3135,1.3263
13-Sep-18,1.311,1.3145,1.3209,1.3335
14-Sep-18,1.3091,1.3126,1.319,1.3318
17-Sep-18,1.3168,1.3203,1.3267,1.3394
18-Sep-18,1.3174,1.3208,1.3271,1.34
19-Sep-18,1.317,1.3205,1.3268,1.3397
20-Sep-18,1.3274,1.3309,1.3374,1.35
21-Sep-18,1.3117,1.3154,1.3216,1.3344
24-Sep-18,1.3157,1.3194,1.3257,1.3385
25-Sep-18,1.3182,1.3217,1.3281,1.341
26-Sep-18,1.3205,1.3242,1.3304,1.3435
27-Sep-18,1.3134,1.3178,1.3236,1.3362
28-Sep-18,1.3059,1.3102,1.316,1.3285
1-Oct-18,1.3062,1.3103,1.3161,1.3287
2-Oct-18,1.2997,1.3038,1.3095,1.3221
3-Oct-18,1.3023,1.3066,1.3123,1.325
4-Oct-18,1.3044,1.3087,1.3145,1.3271
5-Oct-18,1.3089,1.3132,1.319,1.3317
8-Oct-18,1.3091,1.3132,1.319,1.3317
9-Oct-18,1.3109,1.315,1.3209,1.3336
10-Oct-18,1.3219,1.3263,1.332,1.345
11-Oct-18,1.3229,1.3272,1.333,1.3457
12-Oct-18,1.3177,1.3221,1.328,1.3406
15-Oct-18,1.3164,1.3207,1.3266,1.3395
16-Oct-18,1.3229,1.3273,1.3332,1.3461
17-Oct-18,1.3153,1.3201,1.3261,1.3389
18-Oct-18,1.309,1.3136,1.3197,1.3328
19-Oct-18,1.3064,1.3111,1.3171,1.3301
22-Oct-18,1.2993,1.3038,1.3097,1.3228
23-Oct-18,1.2993,1.3038,1.3097,1.3227
24-Oct-18,1.2928,1.2973,1.3031,1.3161
25-Oct-18,1.2832,1.2877,1.2936,1.3065
26-Oct-18,1.2839,1.2884,1.2942,1.3067
29-Oct-18,1.2823,1.287,1.2928,1.3058
30-Oct-18,1.2749,1.2795,1.2852,1.2979
31-Oct-18,1.2796,1.2843,1.2898,1.3026
1-Nov-18,1.2991,1.3036,1.3094,1.3218
2-Nov-18,1.2982,1.3026,1.3084,1.3209
5-Nov-18,1.3035,1.3081,1.3138,1.3264
6-Nov-18,1.3098,1.3144,1.3201,1.3328
7-Nov-18,1.3153,1.3201,1.3258,1.3388
8-Nov-18,1.3145,1.3193,1.3251,1.3377
9-Nov-18,1.3046,1.3094,1.3151,1.3277
12-Nov-18,1.2883,1.2931,1.2988,1.3114
13-Nov-18,1.3015,1.3063,1.312,1.3245
14-Nov-18,1.3022,1.3071,1.3127,1.3254
15-Nov-18,1.2799,1.2846,1.2904,1.3029
16-Nov-18,1.2857,1.2903,1.296,1.3083
19-Nov-18,1.2881,1.2925,1.2982,1.3105
20-Nov-18,1.2841,1.2886,1.2941,1.3065
21-Nov-18,1.2801,1.2847,1.2902,1.3026
22-Nov-18,1.2887,1.2931,1.2989,1.311
23-Nov-18,1.2819,1.2863,1.2921,1.3042
26-Nov-18,1.2843,1.2887,1.2944,1.3067
27-Nov-18,1.2758,1.2799,1.2857,1.2979
28-Nov-18,1.2771,1.2812,1.2871,1.2993
29-Nov-18,1.2801,1.2838,1.2896,1.3015
30-Nov-18,1.2785,1.2822,1.2881,1.3
3-Dec-18,1.2766,1.2801,1.2861,1.2981
4-Dec-18,1.2754,1.2789,1.2849,1.2968
5-Dec-18,1.2763,1.2799,1.2858,1.2978
6-Dec-18,1.2804,1.2839,1.2896,1.3008
7-Dec-18,1.2784,1.2819,1.2877,1.2991
10-Dec-18,1.2563,1.2597,1.2652,1.2762
11-Dec-18,1.2553,1.2588,1.2644,1.2756
12-Dec-18,1.2685,1.2721,1.2777,1.2893
13-Dec-18,1.2639,1.2675,1.2731,1.2844
14-Dec-18,1.2585,1.262,1.2677,1.279
17-Dec-18,1.2635,1.2669,1.2725,1.2836
18-Dec-18,1.2656,1.269,1.2746,1.2854
19-Dec-18,1.2667,1.2702,1.2759,1.2868
20-Dec-18,1.2659,1.2696,1.2752,1.2866
21-Dec-18,1.2699,1.2735,1.2791,1.2903
24-Dec-18,1.267,1.2707,1.2764,1.2873
27-Dec-18,1.2658,1.2693,1.2747,1.2854
28-Dec-18,1.2709,1.2744,1.2799,1.2906
31-Dec-18,1.279,1.2826,1.2881,1.2987
2-Jan-19,1.2627,1.2664,1.2718,1.2827
3-Jan-19,1.2621,1.2658,1.2711,1.2813
4-Jan-19,1.2744,1.2781,1.2836,1.2944
7-Jan-19,1.2793,1.283,1.2885,1.2993
8-Jan-19,1.2751,1.2788,1.2843,1.2953
9-Jan-19,1.2763,1.28,1.2856,1.2967
10-Jan-19,1.2799,1.2837,1.2893,1.3
11-Jan-19,1.2838,1.2876,1.2932,1.3039
14-Jan-19,1.2934,1.2971,1.3027,1.3135
15-Jan-19,1.2832,1.2868,1.2925,1.3032
16-Jan-19,1.2882,1.292,1.2977,1.3087
17-Jan-19,1.2929,1.2968,1.3024,1.3136
18-Jan-19,1.2927,1.2965,1.3022,1.3137
21-Jan-19,1.2917,1.2954,1.3011,1.3126
22-Jan-19,1.2978,1.3017,1.3074,1.3188
23-Jan-19,1.3088,1.3127,1.3185,1.33
24-Jan-19,1.3063,1.3102,1.316,1.3273
25-Jan-19,1.3188,1.3228,1.3286,1.3401
28-Jan-19,1.3176,1.3218,1.3276,1.3392
29-Jan-19,1.3168,1.321,1.3269,1.3385
30-Jan-19,1.3091,1.3132,1.3192,1.3309
31-Jan-19,1.3171,1.3214,1.3272,1.3384
1-Feb-19,1.3112,1.3154,1.3212,1.3325
4-Feb-19,1.3104,1.3145,1.3203,1.3317
5-Feb-19,1.2959,1.2999,1.3057,1.317
6-Feb-19,1.2982,1.3022,1.3081,1.3195
7-Feb-19,1.2994,1.3036,1.3094,1.3208
8-Feb-19,1.2961,1.3002,1.306,1.3175
11-Feb-19,1.2884,1.2926,1.2984,1.31
12-Feb-19,1.2902,1.2942,1.3002,1.3118
13-Feb-19,1.2897,1.2937,1.2996,1.3115
14-Feb-19,1.2799,1.284,1.2898,1.3014
15-Feb-19,1.2865,1.2906,1.2964,1.3079
18-Feb-19,1.2946,1.2987,1.3045,1.3158
19-Feb-19,1.305,1.309,1.3148,1.3263
20-Feb-19,1.308,1.312,1.3178,1.3291
21-Feb-19,1.3089,1.3131,1.3188,1.3299
22-Feb-19,1.3077,1.3118,1.3176,1.3288
25-Feb-19,1.3086,1.3127,1.3185,1.3297
26-Feb-19,1.326,1.3302,1.336,1.3471
27-Feb-19,1.3357,1.3399,1.3457,1.3567
28-Feb-19,1.3322,1.3362,1.342,1.3532
1-Mar-19,1.3265,1.3304,1.3363,1.3475
4-Mar-19,1.3196,1.3234,1.3292,1.3405
5-Mar-19,1.3136,1.3174,1.3234,1.3346
6-Mar-19,1.3171,1.3211,1.3268,1.3379
7-Mar-19,1.3136,1.3175,1.3233,1.3344
8-Mar-19,1.3026,1.3064,1.3122,1.3233
11-Mar-19,1.3117,1.3155,1.3213,1.3326
12-Mar-19,1.3119,1.3157,1.3215,1.3326
13-Mar-19,1.3249,1.3289,1.3347,1.3457
14-Mar-19,1.3303,1.3342,1.34,1.3511
15-Mar-19,1.3303,1.3339,1.3397,1.3507
